,Date,Open,High,Low,Close,Adj Close,Volume,year,month,day,dayofweek_num,dayofweek_name,control_stock
217,1991-11-08,549.039978,549.26001,546.380005,548.080017,548.080017,211430000,1991,11,8,4,Friday,buyersControl
218,1991-11-11,549.169983,551.159973,548.619995,550.710022,550.710022,153630000,1991,11,11,0,Monday,sellersControl
219,1991-11-12,553.4400019999999,555.98999,551.909973,555.679993,555.679993,214620000,1991,11,12,1,Tuesday,sellersControl
220,1991-11-13,551.830017,556.219971,550.950012,556.169983,556.169983,208490000,1991,11,13,2,Wednesday,sellersControl
221,1991-11-14,557.710022,558.159973,553.0,554.840027,554.840027,220530000,1991,11,14,3,Thursday,buyersControl
222,1991-11-15,551.630005,554.52002,531.219971,531.289978,531.289978,255480000,1991,11,15,4,Friday,buyersControl
223,1991-11-18,529.9400019999999,535.080017,525.5599980000001,534.72998,534.72998,227150000,1991,11,18,0,Monday,sellersControl
224,1991-11-19,529.3599849999999,533.409973,516.3900150000001,523.469971,523.469971,219630000,1991,11,19,1,Tuesday,buyersControl
225,1991-11-20,526.830017,527.919983,524.200012,526.119995,526.119995,172910000,1991,11,20,2,Wednesday,buyersControl
226,1991-11-21,526.969971,530.460022,526.159973,530.330017,530.330017,188910000,1991,11,21,3,Thursday,sellersControl
227,1991-11-22,530.25,530.8900150000001,524.070007,526.460022,526.460022,167080000,1991,11,22,4,Friday,buyersControl
228,1991-11-25,523.919983,526.580017,522.880005,522.880005,522.880005,142320000,1991,11,25,0,Monday,buyersControl
229,1991-11-26,523.25,525.1900019999999,517.97998,522.22998,522.22998,172790000,1991,11,26,1,Tuesday,buyersControl
230,1991-11-27,522.099976,522.8099980000001,521.349976,522.780029,522.780029,134410000,1991,11,27,2,Wednesday,sellersControl
231,1991-11-29,522.0,524.26001,521.710022,523.900024,523.900024,66310000,1991,11,29,4,Friday,sellersControl
232,1991-12-02,519.47998,530.909973,518.630005,530.909973,530.909973,145910000,1991,12,2,0,Monday,sellersControl
233,1991-12-03,531.450012,533.599976,530.9400019999999,533.340027,533.340027,166380000,1991,12,3,1,Tuesday,sellersControl
234,1991-12-04,533.75,536.080017,533.200012,535.280029,535.280029,167290000,1991,12,4,2,Wednesday,sellersControl
235,1991-12-05,535.679993,536.700012,533.210022,534.030029,534.030029,170630000,1991,12,5,3,Thursday,buyersControl
236,1991-12-06,532.47998,537.530029,531.630005,536.299988,536.299988,171830000,1991,12,6,4,Friday,sellersControl
237,1991-12-09,537.280029,538.8099980000001,534.900024,535.349976,535.349976,155390000,1991,12,9,0,Monday,buyersControl
238,1991-12-10,534.960022,535.929993,531.780029,534.22998,534.22998,157620000,1991,12,10,1,Tuesday,buyersControl
239,1991-12-11,534.950012,536.719971,529.219971,531.6400150000001,531.6400150000001,174440000,1991,12,11,2,Wednesday,buyersControl
240,1991-12-12,533.349976,536.080017,532.3900150000001,536.02002,536.02002,168070000,1991,12,12,3,Thursday,sellersControl
241,1991-12-13,539.01001,541.0599980000001,536.900024,540.900024,540.900024,178700000,1991,12,13,4,Friday,sellersControl
242,1991-12-16,541.130005,543.919983,540.450012,543.72998,543.72998,148400000,1991,12,16,0,Monday,sellersControl
243,1991-12-17,543.030029,544.039978,539.590027,539.700012,539.700012,191120000,1991,12,17,1,Tuesday,buyersControl
244,1991-12-18,538.049988,540.210022,537.25,539.840027,539.840027,176780000,1991,12,18,2,Wednesday,sellersControl
245,1991-12-19,536.0599980000001,538.159973,533.700012,534.530029,534.530029,174580000,1991,12,19,3,Thursday,buyersControl
246,1991-12-20,538.26001,539.840027,535.679993,535.76001,535.76001,189260000,1991,12,20,4,Friday,buyersControl
247,1991-12-23,535.880005,543.9400019999999,535.3599849999999,543.900024,543.900024,184320000,1991,12,23,0,Monday,sellersControl
248,1991-12-24,545.419983,550.900024,544.219971,549.5599980000001,549.5599980000001,133450000,1991,12,24,1,Tuesday,sellersControl
249,1991-12-26,551.429993,559.6900019999999,549.830017,559.299988,559.299988,133280000,1991,12,26,3,Thursday,sellersControl
250,1991-12-27,562.049988,566.539978,560.1400150000001,565.710022,565.710022,163370000,1991,12,27,4,Friday,sellersControl
251,1991-12-30,568.409973,579.75,566.8599849999999,579.75,579.75,224080000,1991,12,30,0,Monday,sellersControl
252,1991-12-31,584.77002,586.349976,578.400024,586.340027,586.340027,257460000,1991,12,31,1,Tuesday,sellersControl
253,1992-01-02,580.039978,586.450012,576.130005,586.450012,586.450012,181380000,1992,1,2,3,Thursday,sellersControl
254,1992-01-03,589.179993,592.830017,587.330017,592.650024,592.650024,214200000,1992,1,3,4,Friday,sellersControl
255,1992-01-06,595.080017,598.01001,593.130005,597.900024,597.900024,237720000,1992,1,6,0,Monday,sellersControl
256,1992-01-07,595.3599849999999,602.5,594.330017,602.289978,602.289978,262250000,1992,1,7,1,Tuesday,sellersControl
257,1992-01-08,601.080017,610.679993,598.530029,610.320007,610.320007,315130000,1992,1,8,2,Wednesday,sellersControl
258,1992-01-09,614.429993,621.030029,611.570007,619.799988,619.799988,327820000,1992,1,9,3,Thursday,sellersControl
259,1992-01-10,618.710022,619.26001,610.5599980000001,615.700012,615.700012,259430000,1992,1,10,4,Friday,buyersControl
260,1992-01-13,614.1400150000001,617.630005,613.099976,617.630005,617.630005,211900000,1992,1,13,0,Monday,sellersControl
261,1992-01-14,618.22998,625.76001,617.969971,625.75,625.75,268060000,1992,1,14,1,Tuesday,sellersControl
262,1992-01-15,627.919983,631.340027,625.119995,630.820007,630.820007,293280000,1992,1,15,2,Wednesday,sellersControl
263,1992-01-16,631.799988,632.98999,625.4400019999999,627.340027,627.340027,302260000,1992,1,16,3,Thursday,buyersControl
264,1992-01-17,628.169983,629.47998,625.119995,626.849976,626.849976,282490000,1992,1,17,4,Friday,buyersControl
265,1992-01-20,625.119995,626.97998,619.26001,619.380005,619.380005,209690000,1992,1,20,0,Monday,buyersControl
266,1992-01-21,608.960022,611.710022,604.869995,604.869995,604.869995,265440000,1992,1,21,1,Tuesday,buyersControl
267,1992-01-22,608.469971,620.6900019999999,605.8099980000001,620.679993,620.679993,251170000,1992,1,22,2,Wednesday,sellersControl
268,1992-01-23,624.72998,626.849976,620.830017,622.8599849999999,622.8599849999999,274370000,1992,1,23,3,Thursday,buyersControl
269,1992-01-24,623.27002,625.8599849999999,621.539978,624.679993,624.679993,240940000,1992,1,24,4,Friday,sellersControl
270,1992-01-27,625.380005,625.799988,621.0,621.0,621.0,196450000,1992,1,27,0,Monday,buyersControl
271,1992-01-28,622.4400019999999,623.330017,619.049988,621.289978,621.289978,320960000,1992,1,28,1,Tuesday,buyersControl
272,1992-01-29,621.900024,626.320007,616.280029,616.3099980000001,616.3099980000001,248240000,1992,1,29,2,Wednesday,buyersControl
273,1992-01-30,615.830017,621.369995,615.469971,621.369995,621.369995,216200000,1992,1,30,3,Thursday,sellersControl
274,1992-01-31,621.6099849999999,622.369995,619.119995,620.210022,620.210022,226160000,1992,1,31,4,Friday,buyersControl
275,1992-02-03,620.570007,623.830017,619.77002,623.429993,623.429993,194610000,1992,2,3,0,Monday,sellersControl
276,1992-02-04,626.1099849999999,631.289978,624.429993,631.0,631.0,226150000,1992,2,4,1,Tuesday,sellersControl
277,1992-02-05,633.3900150000001,637.9400019999999,632.289978,636.969971,636.969971,270110000,1992,2,5,2,Wednesday,sellersControl
278,1992-02-06,638.960022,640.75,636.25,637.669983,637.669983,244210000,1992,2,6,3,Thursday,buyersControl
279,1992-02-07,639.23999,640.159973,631.5599980000001,634.950012,634.950012,238050000,1992,2,7,4,Friday,buyersControl
280,1992-02-10,633.619995,634.880005,632.210022,634.130005,634.130005,191600000,1992,2,10,0,Monday,sellersControl
281,1992-02-11,634.460022,635.119995,631.830017,633.369995,633.369995,214330000,1992,2,11,1,Tuesday,buyersControl
282,1992-02-12,635.3099980000001,644.919983,633.630005,644.919983,644.919983,253450000,1992,2,12,2,Wednesday,sellersControl
283,1992-02-13,646.090027,646.090027,638.330017,639.099976,639.099976,217000000,1992,2,13,3,Thursday,buyersControl
284,1992-02-14,637.469971,638.780029,635.869995,636.429993,636.429993,206290000,1992,2,14,4,Friday,buyersControl
285,1992-02-18,636.210022,637.25,626.400024,626.409973,626.409973,218700000,1992,2,18,1,Tuesday,buyersControl
286,1992-02-19,621.590027,625.02002,619.179993,622.409973,622.409973,248440000,1992,2,19,2,Wednesday,sellersControl
287,1992-02-20,626.320007,632.580017,623.830017,632.22998,632.22998,247090000,1992,2,20,3,Thursday,sellersControl
288,1992-02-21,633.299988,633.98999,628.159973,629.75,629.75,246850000,1992,2,21,4,Friday,buyersControl
289,1992-02-24,628.929993,630.599976,624.320007,624.929993,624.929993,172920000,1992,2,24,0,Monday,buyersControl
290,1992-02-25,623.549988,625.8099980000001,617.080017,621.400024,621.400024,194500000,1992,2,25,1,Tuesday,buyersControl
291,1992-02-26,626.419983,632.549988,623.02002,632.400024,632.400024,225090000,1992,2,26,2,Wednesday,sellersControl
292,1992-02-27,636.0599980000001,636.380005,633.8599849999999,633.950012,633.950012,205540000,1992,2,27,3,Thursday,buyersControl
293,1992-02-28,636.340027,636.539978,631.289978,633.469971,633.469971,204640000,1992,2,28,4,Friday,buyersControl
294,1992-03-02,634.039978,635.469971,632.400024,635.469971,635.469971,176940000,1992,3,2,0,Monday,sellersControl
295,1992-03-03,634.950012,637.210022,634.080017,634.25,634.25,204550000,1992,3,3,1,Tuesday,buyersControl
296,1992-03-04,632.030029,635.3099980000001,630.289978,630.289978,630.289978,212960000,1992,3,4,2,Wednesday,buyersControl
297,1992-03-05,627.780029,630.26001,620.98999,621.969971,621.969971,221920000,1992,3,5,3,Thursday,buyersControl
298,1992-03-06,620.6099849999999,621.8900150000001,613.950012,615.950012,615.950012,193070000,1992,3,6,4,Friday,buyersControl
299,1992-03-09,617.179993,618.039978,615.469971,615.820007,615.820007,162120000,1992,3,9,0,Monday,buyersControl
300,1992-03-10,618.6900019999999,624.210022,617.330017,623.460022,623.460022,200560000,1992,3,10,1,Tuesday,sellersControl
301,1992-03-11,622.880005,623.52002,616.52002,617.1400150000001,617.1400150000001,192150000,1992,3,11,2,Wednesday,buyersControl
302,1992-03-12,616.099976,617.75,612.25,615.919983,615.919983,189530000,1992,3,12,3,Thursday,buyersControl
303,1992-03-13,619.299988,619.799988,616.900024,618.619995,618.619995,165610000,1992,3,13,4,Friday,buyersControl
304,1992-03-16,618.1099849999999,618.950012,615.27002,617.9400019999999,617.9400019999999,140850000,1992,3,16,0,Monday,buyersControl
305,1992-03-17,620.210022,623.4400019999999,619.1400150000001,623.27002,623.27002,173770000,1992,3,17,1,Tuesday,sellersControl
306,1992-03-18,625.51001,626.27002,624.039978,624.9400019999999,624.9400019999999,179270000,1992,3,18,2,Wednesday,buyersControl
307,1992-03-19,627.01001,627.349976,625.340027,625.960022,625.960022,189970000,1992,3,19,3,Thursday,buyersControl
308,1992-03-20,625.820007,626.630005,623.659973,624.280029,624.280029,191500000,1992,3,20,4,Friday,buyersControl
309,1992-03-23,623.169983,624.030029,621.719971,621.830017,621.830017,148860000,1992,3,23,0,Monday,buyersControl
310,1992-03-24,622.869995,623.919983,617.3599849999999,618.679993,618.679993,186920000,1992,3,24,1,Tuesday,buyersControl
311,1992-03-25,616.650024,620.039978,616.539978,619.47998,619.47998,191950000,1992,3,25,2,Wednesday,sellersControl
312,1992-03-26,619.799988,621.72998,614.950012,615.400024,615.400024,175500000,1992,3,26,3,Thursday,buyersControl
313,1992-03-27,612.780029,614.630005,602.530029,604.669983,604.669983,203960000,1992,3,27,4,Friday,buyersControl
314,1992-03-30,605.030029,606.5599980000001,601.580017,602.070007,602.070007,154210000,1992,3,30,0,Monday,buyersControl
315,1992-03-31,600.349976,605.159973,599.599976,603.77002,603.77002,192050000,1992,3,31,1,Tuesday,sellersControl
316,1992-04-01,598.619995,602.340027,597.659973,602.090027,602.090027,180170000,1992,4,1,2,Wednesday,sellersControl
317,1992-04-02,601.72998,603.169983,593.419983,593.820007,593.820007,194640000,1992,4,2,3,Thursday,buyersControl
318,1992-04-03,592.830017,593.97998,587.929993,590.01001,590.01001,193930000,1992,4,3,4,Friday,buyersControl
319,1992-04-06,592.679993,596.3900150000001,590.880005,596.289978,596.289978,153120000,1992,4,6,0,Monday,sellersControl
320,1992-04-07,596.150024,597.969971,581.47998,581.6099849999999,581.6099849999999,210060000,1992,4,7,1,Tuesday,buyersControl
321,1992-04-08,574.8900150000001,579.599976,567.150024,573.679993,573.679993,243470000,1992,4,8,2,Wednesday,buyersControl
322,1992-04-09,575.880005,586.75,575.4400019999999,586.75,586.75,198750000,1992,4,9,3,Thursday,sellersControl
323,1992-04-10,590.590027,592.23999,584.090027,584.23999,584.23999,175210000,1992,4,10,4,Friday,buyersControl
324,1992-04-13,584.030029,588.150024,583.700012,588.150024,588.150024,128020000,1992,4,13,0,Monday,sellersControl
325,1992-04-14,592.340027,597.789978,590.099976,594.8099980000001,594.8099980000001,195600000,1992,4,14,1,Tuesday,sellersControl
326,1992-04-15,599.6400150000001,600.6099849999999,596.25,600.030029,600.030029,218570000,1992,4,15,2,Wednesday,sellersControl
327,1992-04-16,598.22998,600.210022,591.599976,591.8099980000001,591.8099980000001,198480000,1992,4,16,3,Thursday,buyersControl
328,1992-04-20,586.5,590.6900019999999,575.1099849999999,577.200012,577.200012,178050000,1992,4,20,0,Monday,buyersControl
329,1992-04-21,576.6400150000001,579.039978,573.070007,575.049988,575.049988,201780000,1992,4,21,1,Tuesday,buyersControl
330,1992-04-22,575.159973,579.130005,574.539978,578.22998,578.22998,198890000,1992,4,22,2,Wednesday,sellersControl
331,1992-04-23,580.669983,581.090027,571.98999,576.049988,576.049988,201880000,1992,4,23,3,Thursday,buyersControl
332,1992-04-24,576.409973,576.8599849999999,571.98999,572.8900150000001,572.8900150000001,165970000,1992,4,24,4,Friday,buyersControl
333,1992-04-27,571.23999,572.400024,566.9400019999999,566.9400019999999,566.9400019999999,162140000,1992,4,27,0,Monday,buyersControl
334,1992-04-28,566.01001,566.969971,557.0599980000001,560.330017,560.330017,187480000,1992,4,28,1,Tuesday,buyersControl
335,1992-04-29,563.030029,569.969971,561.780029,569.9400019999999,569.9400019999999,180380000,1992,4,29,2,Wednesday,sellersControl
336,1992-04-30,571.880005,578.6900019999999,571.23999,578.679993,578.679993,180120000,1992,4,30,3,Thursday,sellersControl
337,1992-05-01,579.72998,580.969971,575.3900150000001,578.1400150000001,578.1400150000001,147290000,1992,5,1,4,Friday,buyersControl
338,1992-05-04,581.280029,584.3599849999999,579.200012,583.539978,583.539978,144230000,1992,5,4,0,Monday,sellersControl
339,1992-05-05,584.4400019999999,588.900024,583.840027,588.070007,588.070007,169940000,1992,5,5,1,Tuesday,sellersControl
340,1992-05-06,589.8599849999999,591.210022,588.710022,589.3599849999999,589.3599849999999,171420000,1992,5,6,2,Wednesday,buyersControl
341,1992-05-07,589.409973,590.169983,586.330017,587.159973,587.159973,170280000,1992,5,7,3,Thursday,buyersControl
342,1992-05-08,587.030029,588.380005,584.919983,585.76001,585.76001,154710000,1992,5,8,4,Friday,buyersControl
343,1992-05-11,586.450012,588.1400150000001,585.919983,587.130005,587.130005,141070000,1992,5,11,0,Monday,sellersControl
344,1992-05-12,586.719971,588.409973,582.530029,583.960022,583.960022,162340000,1992,5,12,1,Tuesday,buyersControl
345,1992-05-13,583.289978,584.76001,582.1400150000001,582.380005,582.380005,171750000,1992,5,13,2,Wednesday,buyersControl
346,1992-05-14,580.580017,582.849976,574.719971,576.460022,576.460022,185180000,1992,5,14,3,Thursday,buyersControl
347,1992-05-15,572.599976,575.210022,571.01001,574.429993,574.429993,142890000,1992,5,15,4,Friday,sellersControl
348,1992-05-18,576.820007,578.429993,575.799988,576.530029,576.530029,129350000,1992,5,18,0,Monday,buyersControl
349,1992-05-19,576.530029,578.280029,575.039978,578.049988,578.049988,156670000,1992,5,19,1,Tuesday,sellersControl
350,1992-05-20,578.97998,580.419983,578.02002,580.289978,580.289978,160230000,1992,5,20,2,Wednesday,sellersControl
351,1992-05-21,579.119995,580.549988,577.380005,579.099976,579.099976,175860000,1992,5,21,3,Thursday,buyersControl
352,1992-05-22,579.6400150000001,581.169983,578.960022,580.299988,580.299988,124860000,1992,5,22,4,Friday,sellersControl
353,1992-05-26,579.580017,580.429993,575.27002,575.650024,575.650024,126740000,1992,5,26,1,Tuesday,buyersControl
354,1992-05-27,576.280029,577.77002,575.669983,577.349976,577.349976,138340000,1992,5,27,2,Wednesday,sellersControl
355,1992-05-28,576.51001,580.6400150000001,576.099976,580.48999,580.48999,153200000,1992,5,28,3,Thursday,sellersControl
356,1992-05-29,583.23999,585.960022,581.340027,585.3099980000001,585.3099980000001,188630000,1992,5,29,4,Friday,sellersControl
357,1992-06-01,583.669983,588.380005,582.130005,588.369995,588.369995,141570000,1992,6,1,0,Monday,sellersControl
358,1992-06-02,589.200012,590.25,587.6400150000001,589.179993,589.179993,164960000,1992,6,2,1,Tuesday,buyersControl
359,1992-06-03,588.169983,591.070007,587.969971,589.929993,589.929993,171860000,1992,6,3,2,Wednesday,sellersControl
360,1992-06-04,589.77002,590.5599980000001,588.1400150000001,588.26001,588.26001,168120000,1992,6,4,3,Thursday,buyersControl
361,1992-06-05,588.210022,589.469971,584.22998,585.429993,585.429993,168390000,1992,6,5,4,Friday,buyersControl
362,1992-06-08,584.710022,585.369995,581.5,582.01001,582.01001,129050000,1992,6,8,0,Monday,buyersControl
363,1992-06-09,581.330017,583.039978,572.23999,573.799988,573.799988,182220000,1992,6,9,1,Tuesday,buyersControl
364,1992-06-10,573.25,574.6900019999999,569.590027,569.710022,569.710022,157030000,1992,6,10,2,Wednesday,buyersControl
